inchikey,smiles,value,tier,scaffold
QUSNBJAOOMFDIB-UHFFFAOYSA-N,CCN,289.73,tier1+confirmed,EMPTY_SCAFFOLD
BDAGIHXWWSANSR-UHFFFAOYSA-N,O=CO,373.71,tier1+confirmed,EMPTY_SCAFFOLD
CYNYIHKIEHGYOZ-UHFFFAOYSA-N,CCCBr,344.15,tier1+confirmed,EMPTY_SCAFFOLD
NOWKCMXCCJGMRR-UHFFFAOYSA-N,C1CN1,329.0,tier1+confirmed,C1CN1
XNWFRZJHXBZDAG-UHFFFAOYSA-N,COCCO,397.55,tier1+confirmed,EMPTY_SCAFFOLD
XXROGKLTLUQVRX-UHFFFAOYSA-N,C=CCO,370.23,tier1+confirmed,EMPTY_SCAFFOLD
GOOHAUXETOMSMM-UHFFFAOYSA-N,CC1CO1,307.05,tier1+confirmed,C1CO1
HGINCPLSRVDWNT-UHFFFAOYSA-N,C=CC=O,325.84,tier1+confirmed,EMPTY_SCAFFOLD
MPPPKRYCTPRNTB-UHFFFAOYSA-N,CCCCBr,374.75,tier1+confirmed,EMPTY_SCAFFOLD
NVJUHMXYKCUMQA-UHFFFAOYSA-N,CCCOCC,337.01,tier1+confirmed,EMPTY_SCAFFOLD
BHRZNVHARXXAHW-UHFFFAOYSA-N,CCC(C)N,336.15,tier1+confirmed,EMPTY_SCAFFOLD
HGBOYTHUEUWSSQ-UHFFFAOYSA-N,CCCCC=O,376.15,tier1+confirmed,EMPTY_SCAFFOLD
RWRDLPDLKQPQOW-UHFFFAOYSA-N,C1CCNC1,359.72,tier1+confirmed,C1CCNC1
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,CCCNCCC,382.0,tier1+confirmed,EMPTY_SCAFFOLD
WYURNTSHIVDZCO-UHFFFAOYSA-N,C1CCOC1,338.0,tier1+confirmed,C1CCOC1
YHRUOJUYPBUZOS-UHFFFAOYSA-N,ClCCCCl,393.55,tier1+confirmed,EMPTY_SCAFFOLD
BBMCTIGTTCKYKF-UHFFFAOYSA-N,CCCCCCCO,449.45,tier1+confirmed,EMPTY_SCAFFOLD
BSPCSKHALVHRSR-UHFFFAOYSA-N,CCC(C)Cl,341.25,tier1+confirmed,EMPTY_SCAFFOLD
GDOPTJXRTPNYNR-UHFFFAOYSA-N,CC1CCCC1,344.96,tier1+confirmed,C1CCCC1
JYVLIDXNZAXMDK-UHFFFAOYSA-N,CCCC(C)O,392.15,tier1+confirmed,EMPTY_SCAFFOLD
LPIQUOYDBNQMRZ-UHFFFAOYSA-N,C1=CCCC1,317.38,tier1+confirmed,C1=CCCC1
POAOYUHQDCAZBD-UHFFFAOYSA-N,CCCCOCCO,444.47,tier1+confirmed,EMPTY_SCAFFOLD
FKNQCJSGGFJEIZ-UHFFFAOYSA-N,Cc1ccncc1,418.5,tier1+confirmed,c1ccncc1
FXHGMKSSBGDXIY-UHFFFAOYSA-N,CCCCCCC=O,425.95,tier1+confirmed,EMPTY_SCAFFOLD
IOQPZZOEVPZRBK-UHFFFAOYSA-N,CCCCCCCCN,452.75,tier1+confirmed,EMPTY_SCAFFOLD
JQVDAXLFBXTEQA-UHFFFAOYSA-N,CCCCNCCCC,432.0,tier1+confirmed,EMPTY_SCAFFOLD
KWKAKUADMBZCLK-UHFFFAOYSA-N,C=CCCCCCC,394.44,tier1+confirmed,EMPTY_SCAFFOLD
LSXKDWGTSHCFPP-UHFFFAOYSA-N,CCCCCCCBr,452.05,tier1+confirmed,EMPTY_SCAFFOLD
PYLWMHQQBFSUBP-UHFFFAOYSA-N,Fc1ccccc1,357.88,tier1+confirmed,c1ccccc1
RJUFJBKOKNCXHH-UHFFFAOYSA-N,CCC(=O)OC,352.6,tier1+confirmed,EMPTY_SCAFFOLD
VLJXXKKOSFGPHI-UHFFFAOYSA-N,CCCC(C)CC,365.0,tier1+confirmed,EMPTY_SCAFFOLD
DIOQZVSQGTUSAI-UHFFFAOYSA-N,CCCCCCCCCC,447.3,tier1+confirmed,EMPTY_SCAFFOLD
HYBBIBNJHNGZAN-UHFFFAOYSA-N,O=Cc1ccco1,434.85,tier1+confirmed,c1ccoc1
JHIVVAPYMSGYDF-UHFFFAOYSA-N,O=C1CCCCC1,428.9,tier1+confirmed,O=C1CCCCC1
LAIUFBWHERIJIH-UHFFFAOYSA-N,CCCCC(C)CC,392.08,tier1+confirmed,EMPTY_SCAFFOLD
YKYONYBAUNKHLG-UHFFFAOYSA-N,CCCOC(C)=O,374.65,tier1+confirmed,EMPTY_SCAFFOLD
AEXMKKGTQYQZCS-UHFFFAOYSA-N,CCC(C)(C)CC,359.21,tier1+confirmed,EMPTY_SCAFFOLD
CATSNJVOTSVZJV-UHFFFAOYSA-N,CCCCCC(C)=O,424.05,tier1+confirmed,EMPTY_SCAFFOLD
CFXQEHVMCRXUSD-UHFFFAOYSA-N,ClCC(Cl)CCl,430.0,tier1+confirmed,EMPTY_SCAFFOLD
CXOWYJMDMMMMJO-UHFFFAOYSA-N,CCCC(C)(C)C,352.34,tier1+confirmed,EMPTY_SCAFFOLD
FXHOOIRPVKKKFG-UHFFFAOYSA-N,CC(=O)N(C)C,439.25,tier1+confirmed,EMPTY_SCAFFOLD
HYFLWBNQFMXCPA-UHFFFAOYSA-N,CCc1ccccc1C,438.33,tier1+confirmed,c1ccccc1
ISPYQTSUDJAMAB-UHFFFAOYSA-N,Oc1ccccc1Cl,447.53,tier1+confirmed,c1ccccc1
SYBYTAAJFKOIEJ-UHFFFAOYSA-N,CC(=O)C(C)C,367.55,tier1+confirmed,EMPTY_SCAFFOLD
